Y,STATEQ,CENSUSDIV,CENSUSREG,A2,A3,A3A,A3B,A4_1,A4_2,A4_3,A4_4_2015,A4_5,A4_6,A4_99,A4A,A5_2015,A6,A7,A7A,A11,A8,AM21,AM30,AM31,AM32,AM22,X3,X4,A9,A10,A10A,AM7_2012,A21_2015,A22_2015,A14,J1,J2,J3,J4,J5,J6,J8,J9,J10,J20,J32,J33_1,B1,B2,B4,B31,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,EA_1,E7,E8,E20,E15_2015,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G33,G35,G22_2015,G25_1,G25_2,G25_4,G25_5,G38,G23,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M9,M10,wgt_n2,wgt_d2,wgt_s3,time,M6new,M7new,M8new,M9new,M10new,M31new,literacy,M6right,M7right,M8right,M9right,M10right,M31right,logA3A,logA3Asq,J2sq
-1.252740995,13,8,4,83501,2,37,9,1,0,0,0,0,0,0,1,3,1,2,1,4,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,3,5,4,3,2,2,2,1,NA,2,2,4,5,1,1,2,3,1,1,1,2,1,1,2,2,1,1,1,2,1,3,2,1,1,2,2,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,3,1,1,1,7,1,1,1,1,6,6,5,3,NA,NA,NA,NA,1,1,1,4,1,1,0.40400183,0.51215315,0.88720386,1,>$102,More,Rise,TRUE,TRUE,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.610917913,13.03872817,16
-0.178799225,50,3,2,54023,2,33,8,1,0,0,0,0,0,0,1,7,1,2,1,2,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,6,5,1,2,2,2,1,NA,2,3,3,6,1,2,2,3,1,1,1,2,2,2,2,2,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,1,2,2,2,6,7,5,3,NA,NA,NA,NA,1,1,1,3,1,2,1.03827007,0.55036671,0.95257225,1,>$102,More,Rise,TRUE,FALSE,10-May,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.496507561,12.22556513,25
-0.072542631,43,6,3,37303,1,48,4,1,0,0,0,1,0,0,5,4,1,2,1,2,6,2,4,2,4,3,1,NA,2,3,1,NA,1,2,3,5,9,3,3,2,2,1,NA,2,1,2,2,1,1,1,3,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,2,5,1,2,2,2,6,7,7,1,NA,NA,NA,NA,1,3,1,2,1,2,0.77804722,1.54671574,0.91008872,1,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.871201011,14.98619727,81
1.001399139,51,8,4,82083,2,59,11,1,0,0,0,0,0,0,1,4,1,2,1,1,4,3,NA,NA,NA,3,1,NA,4,8,3,NA,2,NA,3,6,6,3,3,1,1,NA,1,2,1,5,5,1,1,2,3,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,4,7,3,NA,NA,NA,NA,1,NA,NA,4,1,NA,0.46933436,0.20100664,1.14414923,1,>$102,DK,DK,TRUE,DK,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4.077537444,16.62631161,36
0.151296381,13,8,4,83867,2,34,8,1,0,0,0,0,0,0,1,6,1,2,1,2,8,3,NA,NA,NA,2,1,NA,4,2,1,NA,NA,NA,3,8,5,1,3,1,2,2,NA,2,1,5,5,1,1,2,3,1,2,1,2,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,2,6,1,2,2,2,6,7,4,2,1,2,2,NA,1,3,1,2,1,2,0.31817188,0.40796987,0.57350893,1,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.526360525,12.43521855,25
-1.252740995,18,6,3,40215,2,38,9,0,1,0,0,0,0,0,2,4,2,2,2,4,4,3,NA,NA,NA,NA,1,NA,2,6,1,NA,1,2,1,5,5,1,2,2,2,1,NA,2,1,3,7,1,1,2,3,1,1,1,2,1,2,2,1,1,1,2,2,1,5,2,1,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2,7,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,3,1,2,1,NA,0.77964387,0.88210454,0.88627101,1,>$102,Less,Rise,TRUE,DK,5-Feb,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3.63758616,13.23203307,25
1.304368035,38,9,4,97504,2,33,8,1,0,0,0,0,0,0,1,6,1,2,1,2,7,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,3,8,3,1,3,1,1,2,NA,2,1,5,5,1,1,2,3,1,3,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,5,NA,NA,NA,NA,NA,1,3,1,2,1,2,0.46343386,0.18173758,0.74777721,1,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.496507561,12.22556513,9
0.770784809,30,1,1,3038,2,36,9,1,0,0,0,0,0,0,1,4,1,2,1,1,6,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,3,6,3,1,3,1,1,1,NA,2,1,5,3,1,1,2,1,1,3,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,0,1,0,0,0,0,0,0,NA,2,2,1,1,1,1,2,2,1,2,2,2,6,2,5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.38140843,0.52807562,1.00390472,1,>$102,DK,DK,DK,DK,DK,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.583518938,12.84160798,9
1.304368035,13,8,4,83642,2,33,8,1,0,0,0,0,0,0,1,7,1,2,1,1,8,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,3,8,6,1,3,1,2,2,NA,2,1,5,5,1,1,2,2,1,3,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,5,5,7,2,1,1,2,NA,1,3,NA,NA,1,2,0.31817188,0.40796987,0.57350893,1,>$102,Less,DK,TRUE,FALSE,DK,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.496507561,12.22556513,36
-0.9497721,41,5,3,29708,1,58,5,1,0,0,0,0,0,0,1,5,1,2,1,1,6,3,NA,NA,NA,3,1,NA,8,8,2,NA,2,NA,1,7,3,1,2,2,1,NA,2,2,2,4,7,1,1,2,3,1,1,1,1,2,2,2,1,1,1,2,2,1,3,2,1,1,2,2,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,3,1,3,1,2,1.23467282,0.72948257,1.06772664,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.060443011,16.48719744,9
-0.416188874,43,6,3,37748,2,50,10,1,0,0,0,0,0,0,1,5,1,2,1,2,5,3,NA,NA,NA,2,1,NA,2,2,1,NA,2,NA,1,9,9,1,2,1,1,1,NA,2,2,5,7,1,1,2,1,1,1,NA,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,2,1,1,1,2,6,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,1,3,1,NA,0.68789934,1.16599018,0.87266013,1,>$102,Less,Rise,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.912023005,15.30392399,81
1.304368035,43,6,3,37122,1,58,5,1,0,0,0,0,0,0,1,6,1,2,1,2,8,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,1,8,5,1,3,1,1,1,NA,2,1,5,5,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,5,7,NA,NA,NA,NA,NA,1,3,1,3,1,2,0.65712209,1.27163479,0.99044625,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.060443011,16.48719744,25
0.230426264,48,9,4,98372,1,60,5,1,0,0,0,0,0,0,1,6,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,3,7,7,1,3,1,2,1,NA,2,1,5,3,1,1,2,3,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,6,7,6,NA,NA,NA,NA,NA,1,3,NA,2,1,2,0.56218205,0.34341193,0.88915849,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.094344562,16.76365739,49
-0.230802398,21,5,3,20872,2,43,9,0,1,0,0,1,0,0,5,7,1,2,1,4,7,3,NA,NA,NA,3,1,NA,2,3,1,NA,NA,NA,3,7,6,1,3,1,1,1,NA,2,2,3,6,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,0,1,0,0,0,0,0,2,4,1,1,1,1,1,1,7,1,2,2,2,3,7,6,2,2,1,1,NA,1,3,2,3,1,2,0.74692202,0.97034741,1.15080104,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.761200116,14.14662631,36
0.612525042,13,8,4,83316,2,39,9,1,0,0,0,0,0,0,1,5,4,2,2,4,6,3,NA,NA,NA,NA,1,NA,2,2,1,NA,2,NA,1,8,10,1,3,1,1,1,NA,1,1,5,5,1,1,1,3,1,3,1,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,6,5,5,3,NA,NA,NA,NA,1,3,NA,NA,1,NA,0.40400183,0.51215315,0.88720386,1,>$102,Less,DK,TRUE,DK,DK,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.663561646,13.42168393,100
1.60733693,26,4,2,64133,1,42,3,1,0,0,0,0,0,0,1,7,1,2,1,2,7,3,NA,NA,NA,1,2,2,2,2,1,6,NA,NA,1,10,10,1,3,2,1,1,NA,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,7,3,NA,NA,NA,NA,1,2,1,2,2,2,0.44066813,1.92357706,0.91297237,1,>$102,Exactly,Rise,FALSE,FALSE,5-Feb,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3.737669618,13.97017418,100
-0.000188067,31,2,1,8824,2,51,10,1,0,0,0,0,0,0,1,7,1,2,1,2,8,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,7,5,1,3,1,1,1,NA,2,1,5,6,1,1,1,3,1,3,1,2,1,2,2,2,1,1,2,2,3,3,2,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,3,3,3,3,2,6,1,2,2,2,5,5,5,3,NA,NA,NA,NA,1,3,3,3,1,NA,1.51708044,0.50173214,0.73161572,1,>$102,Less,Same,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.931825633,15.45925281,25
1.152883587,46,1,1,5446,1,57,5,1,0,0,0,0,0,0,1,5,1,2,1,2,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,3,7,1,1,3,2,2,2,NA,2,1,4,2,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,6,6,5,2,1,2,1,NA,1,3,2,NA,1,NA,0.45879339,0.30158529,1.2414127,1,>$102,Less,Fall,TRUE,DK,DK,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.043051268,16.34626355,1
-0.68525574,24,4,2,56751,2,50,10,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,4,3,3,3,2,1,1,NA,2,1,4,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,3,6,2,1,1,2,2,2,1,1,1,0,0,1,0,0,0,0,0,1,2,2,1,1,1,1,2,7,1,2,2,1,7,7,5,2,2,1,2,NA,1,3,4,2,1,2,0.35701504,1.40755977,0.87461093,1,>$102,Less,No relationship,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.912023005,15.30392399,9
0.282429437,47,5,3,22578,2,51,10,1,0,0,0,1,0,0,5,6,1,2,1,3,7,3,NA,NA,NA,3,1,NA,1,1,1,NA,NA,NA,3,6,8,3,2,2,1,1,NA,2,1,5,7,1,1,2,2,1,NA,NA,1,1,2,2,2,1,1,2,2,1,3,2,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,1,1,5,6,4,3,NA,NA,NA,NA,1,3,2,3,1,2,0.74692202,1.33791561,1.01043342,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.931825633,15.45925281,64
1.304368035,13,8,4,83201,2,41,9,1,0,0,0,0,0,0,1,6,1,2,1,4,7,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,3,8,7,1,3,1,2,1,NA,2,1,5,5,1,1,2,3,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,6,6,5,3,NA,NA,NA,NA,1,3,NA,4,1,2,0.32083197,0.39072274,0.52915974,1,>$102,Less,DK,TRUE,FALSE,4,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.713572067,13.79061749,49
-1.022126665,42,4,2,57744,2,36,9,1,0,0,0,0,0,0,1,6,1,2,1,2,5,3,NA,NA,NA,2,1,NA,2,2,1,NA,NA,NA,1,5,7,1,2,2,1,1,NA,2,2,5,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,NA,1,2,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,2,6,1,2,2,2,7,7,6,1,NA,NA,NA,NA,1,3,NA,2,1,2,0.35701504,0.22710901,0.47599402,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.583518938,12.84160798,49
1.455852482,24,4,2,55071,1,75,6,1,0,0,0,0,0,0,1,5,1,2,1,1,5,2,4,2,4,3,1,NA,8,8,2,NA,2,NA,1,9,8,1,3,1,2,NA,1,2,1,5,1,1,1,2,3,2,NA,NA,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,NA,2,1,2,0.54077806,1.9036803,1.0430904,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.317488114,18.64070361,64
-0.791512334,6,8,4,80110,2,55,11,1,0,0,0,0,0,0,1,3,1,2,1,3,4,3,NA,NA,NA,3,1,NA,8,1,2,NA,2,NA,1,5,1,3,2,2,2,NA,2,2,3,4,4,1,1,2,3,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,1,5,1,1,1,1,7,7,6,NA,NA,NA,NA,NA,1,3,NA,3,1,NA,0.46933436,1.84203873,1.01567264,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4.007333185,16.05871926,1
-1.858678786,43,6,3,38133,1,49,4,1,0,0,0,0,0,0,1,7,1,2,1,2,8,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,1,3,2,2,2,2,1,NA,2,3,3,4,1,2,1,3,1,3,1,1,1,2,2,2,1,1,2,2,1,4,2,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,NA,7,1,2,2,2,4,7,5,1,NA,NA,NA,NA,1,3,NA,2,1,2,0.6742863,1.40251242,0.99819204,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.891820298,15.14626523,9
-0.251153789,25,6,3,39305,1,43,3,1,0,0,0,0,0,0,1,7,1,2,1,2,5,3,NA,NA,NA,3,1,NA,2,6,1,NA,NA,NA,1,4,6,3,2,1,2,1,NA,1,1,5,5,1,1,2,3,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,4,7,4,2,2,1,2,NA,1,3,1,2,1,2,0.6742863,0.61587794,0.79906165,1,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.761200116,14.14662631,36
-0.942996781,4,7,3,72704,2,67,12,1,0,0,0,0,0,0,1,6,1,2,1,1,5,3,NA,NA,NA,3,1,NA,8,8,2,NA,NA,NA,1,4,4,2,2,1,2,NA,1,2,1,4,6,1,1,2,3,1,1,1,2,2,2,2,1,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,6,6,5,3,NA,NA,NA,NA,1,3,1,3,1,2,1.19667189,0.22896498,0.5798364,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.204692619,17.67944002,16
0.843139373,44,7,3,78223,2,34,8,0,0,1,0,0,0,0,3,7,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,5,1,NA,NA,NA,1,8,6,1,3,2,2,1,NA,2,1,5,1,1,1,2,2,1,3,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,0,0,0,0,0,0,2,1,2,1,1,1,1,2,3,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,2,2,1,2,1.97612496,2.05747089,0.70929253,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.526360525,12.43521855,36
0.309556147,27,8,4,59102,1,36,3,1,0,0,0,0,0,0,1,6,1,2,1,1,4,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,2,6,4,3,3,1,2,2,NA,2,1,5,4,1,1,2,3,1,1,2,1,2,2,2,NA,1,1,NA,2,1,1,2,1,1,1,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,3,1,2,4,1,2,1,1,4,2,4,3,NA,NA,NA,NA,NA,3,NA,3,NA,1,0.39600692,0.33695866,0.86901189,1,DK,Less,DK,DK,TRUE,10-May,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.583518938,12.84160798,16
0.76400949,38,9,4,97229,2,49,10,1,0,0,0,0,0,0,1,6,1,2,1,2,8,3,NA,NA,NA,3,1,NA,3,2,1,NA,NA,NA,3,9,6,1,3,1,2,1,NA,2,1,5,6,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,7,5,5,2,1,2,2,NA,1,3,NA,2,1,NA,0.46730842,0.18291389,0.81793727,1,>$102,Less,DK,TRUE,DK,5-Feb,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3.891820298,15.14626523,36
1.60733693,32,8,4,88012,1,46,4,1,0,0,0,0,0,0,1,7,1,2,1,2,8,2,4,1,1,3,1,NA,2,2,1,NA,NA,NA,1,10,8,1,3,1,1,1,NA,2,1,5,1,1,1,2,2,1,3,1,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,7,3,NA,NA,NA,NA,3,3,4,3,NA,NA,0.39600692,0.62020671,0.79269664,1,<$102,Less,No relationship,DK,DK,10-May,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.828641396,14.65849494,64
0.922269256,45,8,4,84074,2,49,10,1,0,0,0,0,0,0,1,4,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,7,7,1,3,1,1,1,NA,2,1,5,6,1,1,2,3,1,3,1,2,1,2,2,2,1,1,2,2,1,3,2,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,6,6,5,2,2,2,2,NA,1,2,2,3,1,2,0.40400183,0.85323802,0.87551676,1,>$102,Exactly,Fall,TRUE,FALSE,10-May,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.891820298,15.14626523,49
-1.404225443,13,8,4,83687,2,35,9,1,0,0,0,0,0,0,1,5,1,2,1,4,4,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,3,4,3,2,2,2,2,2,NA,2,3,2,6,1,2,2,3,1,2,1,2,1,2,2,2,1,1,2,2,3,2,2,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,2,4,1,1,2,2,1,1,7,2,1,1,1,6,4,4,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0.40400183,0.51215315,0.88720386,1,>$102,Less,DK,DK,DK,DK,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.555348061,12.64049984,9
-0.533771293,1,6,3,35244,2,50,10,1,0,0,0,0,0,0,1,6,1,2,1,3,8,3,NA,NA,NA,3,1,NA,1,2,1,NA,NA,NA,3,5,9,3,3,1,2,1,NA,2,1,5,4,1,1,2,3,1,2,1,1,1,2,2,2,1,1,2,2,1,3,2,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,1,2,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.54628491,0.75084432,0.72227879,1,DK,DK,DK,TRUE,DK,DK,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.912023005,15.30392399,81
0.540170478,28,4,2,68135,2,45,10,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,1,1,1,NA,NA,NA,3,6,6,1,3,2,1,1,NA,2,2,5,7,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,3,1,2,2,2,7,6,5,3,NA,NA,NA,NA,1,3,NA,3,1,NA,0.35701504,0.48835066,0.65410056,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.80666249,14.49067931,36
-0.144897196,31,2,1,8085,1,48,4,1,0,0,0,0,0,0,1,6,1,2,1,3,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,3,5,1,3,2,2,2,NA,2,1,3,7,1,2,2,3,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,0,1,0,0,0,0,0,2,NA,2,1,1,1,1,2,4,1,1,1,1,7,7,7,3,NA,NA,NA,NA,1,3,1,3,1,2,1.87255139,0.53931929,0.81411761,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.871201011,14.98619727,25
-0.099669342,31,2,1,7946,1,61,5,1,0,0,0,0,0,0,1,5,1,2,1,2,6,3,NA,NA,NA,3,1,NA,1,2,1,NA,2,NA,3,5,7,3,2,1,2,1,NA,2,2,5,6,1,2,2,3,2,NA,NA,1,2,2,2,1,1,1,1,2,1,3,1,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,2,2,1,2,2,1,6,6,6,3,NA,NA,NA,NA,1,3,2,2,1,2,2.29795313,0.69141671,1.06207497,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.110873864,16.89928393,49
0.922269256,12,9,4,96720,1,46,4,1,0,0,0,0,0,0,1,4,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,7,10,1,3,1,1,2,NA,2,1,4,3,1,1,2,2,1,3,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,6,7,6,NA,NA,NA,NA,NA,1,3,1,2,1,1,1.76946479,0.2329772,1.01886335,1,>$102,Less,Rise,TRUE,TRUE,5-Feb,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3.828641396,14.65849494,100
-0.533771293,42,4,2,57103,2,40,9,1,0,0,0,0,0,0,1,6,1,2,1,4,5,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,1,5,7,1,3,2,2,1,NA,2,2,3,6,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,4,2,1,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,2,7,1,1,1,1,7,7,5,3,NA,NA,NA,NA,1,3,NA,2,1,2,0.35701504,0.22710901,0.47599402,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.688879454,13.60783163,49
0.585398332,31,2,1,7006,1,46,4,1,0,0,0,0,0,0,1,2,1,2,1,1,5,3,NA,NA,NA,3,1,NA,2,4,1,NA,2,NA,1,8,10,3,2,1,1,2,NA,2,2,5,5,1,1,2,3,2,NA,NA,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,NA,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,6,6,3,NA,NA,NA,NA,NA,3,2,4,1,NA,2.3579763,0.65610183,0.98622088,1,DK,Less,Fall,TRUE,DK,4,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.828641396,14.65849494,100
